repo,file_path,lines_of_code,unique_authors_12m,dominant_author,dominant_author_share,bus_factor_single_dev,churn_12m,risk_score
checkstyle,src/it/resources-noncompilable/org/checkstyle/checks/imports/importorder/InputFromAndroid.java,57,1,Mohit Attry,1.0,True,2,5
checkstyle,src/it/resources-noncompilable/com/google/checkstyle/test/chapter4formatting/rule43onestatement/InputOneStatementPerLine2.java,83,1,atharv,1.0,True,4,5
checkstyle,src/it/resources-noncompilable/com/google/checkstyle/test/chapter4formatting/rule43onestatement/InputFormattedOneStatementPerLine2.java,110,1,atharv,1.0,True,110,5
checkstyle,src/it/java/org/checkstyle/suppressionxpathfilter/whitespace/XpathRegressionWhitespaceAroundTest.java,92,1,SteLeo1602,1.0,True,8,5
checkstyle,src/it/java/org/checkstyle/suppressionxpathfilter/whitespace/XpathRegressionWhitespaceAfterTest.java,92,1,SteLeo1602,1.0,True,8,5
checkstyle,src/it/java/org/checkstyle/suppressionxpathfilter/whitespace/XpathRegressionTypecastParenPadTest.java,149,1,SteLeo1602,1.0,True,8,5
checkstyle,src/it/java/org/checkstyle/suppressionxpathfilter/whitespace/XpathRegressionSingleSpaceSeparatorTest.java,94,1,SteLeo1602,1.0,True,8,5
checkstyle,src/it/java/org/checkstyle/suppressionxpathfilter/whitespace/XpathRegressionSeparatorWrapTest.java,122,1,SteLeo1602,1.0,True,8,5
checkstyle,src/it/java/org/checkstyle/suppressionxpathfilter/whitespace/XpathRegressionParenPadTest.java,142,1,SteLeo1602,1.0,True,8,5
checkstyle,src/it/java/org/checkstyle/suppressionxpathfilter/whitespace/XpathRegressionOperatorWrapTest.java,98,1,SteLeo1602,1.0,True,8,5
checkstyle,src/it/java/org/checkstyle/suppressionxpathfilter/whitespace/XpathRegressionNoWhitespaceBeforeTest.java,120,1,SteLeo1602,1.0,True,8,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule451wheretobreak/InputNoWrappingAfterRecordName2.java,82,1,Mohit Attry,1.0,True,82,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule451wheretobreak/InputNoWrappingAfterRecordName.java,71,1,Mohit Attry,1.0,True,71,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule451wheretobreak/InputIllegalLineBreakAroundLambda.java,80,1,Mohit Attry,1.0,True,80,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule451wheretobreak/InputFormattedNoWrappingAfterRecordName2.java,72,1,Mohit Attry,1.0,True,72,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule451wheretobreak/InputFormattedNoWrappingAfterRecordName.java,60,1,Mohit Attry,1.0,True,60,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule451wheretobreak/InputFormattedIllegalLineBreakAroundLambda.java,71,1,Mohit Attry,1.0,True,71,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule44columnlimit/InputTextBlockColumnLimit.java,57,1,Mohit Attry,1.0,True,57,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule44columnlimit/InputFormattedTextBlockColumnLimit.java,64,1,Mohit Attry,1.0,True,64,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule413emptyblocks/InputFormattedEmptyCatchEmptyComment.java,100,1,Mohit Attry,1.0,True,100,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule413emptyblocks/InputEmptyCatchEmptyComment.java,97,1,Mohit Attry,1.0,True,97,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule413emptyblocks/InputEmptyCatchBlockViolationsByVariableName.java,59,1,Mohit Attry,1.0,True,4,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule412nonemptyblocks/InputFormattedTryCatchIfElse.java,105,1,Mohit Attry,1.0,True,4,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter3filestructure/rule3421overloadsplit/InputOverloadsNeverSplitRecords.java,113,1,Amit Kumar Deohoria,1.0,True,4,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter3filestructure/rule333orderingandspacing/InputOrderingAndSpacing5.java,84,1,daksh,1.0,True,1,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter3filestructure/rule333orderingandspacing/InputOrderingAndSpacing4.java,74,1,daksh,1.0,True,1,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputFormattedAnnotationArrayInitMultiline.java,57,1,Mohit Attry,1.0,True,57,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputAnnotationArrayInitMultiline2.java,109,1,Mohit Attry,1.0,True,109,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputAnnotationArrayInitMultiline.java,58,1,Mohit Attry,1.0,True,58,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputWhitespaceBeforeLeftCurlyOfEmptyBlock.java,51,1,Mohit Attry,1.0,True,71,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputWhitespaceAroundWhen.java,126,1,Amit Kumar Deohoria,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputWhitespaceAroundBasic.java,250,1,smita_1078,1.0,True,22,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputWhitespaceAroundArrowCorrect.java,115,1,Amit Kumar Deohoria,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputWhitespaceAroundArrow.java,119,1,Amit Kumar Deohoria,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputNoWhitespaceBeforeAnnotations.java,54,1,Mohit Attry,1.0,True,38,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputMethodParamPad2.java,61,1,atharv,1.0,True,14,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputFormattedWhitespaceAroundWhen.java,72,1,Amit Kumar Deohoria,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputFormattedWhitespaceAroundBasic.java,232,1,smita_1078,1.0,True,21,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputFormattedWhitespaceAroundArrow.java,105,1,Amit Kumar Deohoria,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputFormattedNoWhitespaceBeforeEllipsis.java,61,1,Mohit Attry,1.0,True,73,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule462horizontalwhitespace/InputFormattedMethodParamPad2.java,57,1,atharv,1.0,True,14,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule489textblocks/InputFormattedTextBlocksGeneralForm.java,74,1,Mohit Attry,1.0,True,74,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule487modifiers/InputModifierOrder.java,275,1,daksh,1.0,True,1,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4862todocomments/InputTodoCommentAllVariants.java,181,1,Mohit Attry,1.0,True,211,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4854fieldannotations/InputFormattedFieldAnnotations.java,60,1,atharv,1.0,True,12,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputSwitchWrappingIndentationCorrect.java,53,1,Amit Kumar Deohoria,1.0,True,4,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputSwitchWrappingIndentation.java,54,1,Amit Kumar Deohoria,1.0,True,4,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputSingleSwitchStatementWithoutCurly.java,62,1,Amit Kumar Deohoria,1.0,True,10,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputNewKeywordChildren.java,84,1,Mohit Attry,1.0,True,84,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputLambdaChildCorrect.java,57,1,Amit Kumar Deohoria,1.0,True,4,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputLambdaChild.java,52,1,Amit Kumar Deohoria,1.0,True,4,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputLambdaAndChildOnTheSameLine.java,67,1,Amit Kumar Deohoria,1.0,True,4,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputFormattedSwitchWrappingIndentation.java,51,1,Amit Kumar Deohoria,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputFormattedNewKeywordChildren.java,75,1,Mohit Attry,1.0,True,75,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputFormattedLambdaChild.java,69,1,Amit Kumar Deohoria,1.0,True,4,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputFormattedLambdaAndChildOnTheSameLine.java,85,1,Amit Kumar Deohoria,1.0,True,4,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule4841indentation/InputFormattedAnnotationArrayInitMultiline2.java,107,1,Mohit Attry,1.0,True,107,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputFormattedRecordClassJavadocPosition.java,71,1,Mohit Attry,1.0,True,71,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputFormattedJavadocPositionOnConstructorInRecord.java,78,1,Mohit Attry,1.0,True,78,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputFormattedJavadocPositionOnCompactConstructorsWithAnnotation.java,58,1,Mohit Attry,1.0,True,58,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputFormattedJavadocPositionOnCanonicalConstructorsWithAnnotation.java,86,1,Mohit Attry,1.0,True,86,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputFormattedIncorrectJavadocLeadingAsteriskAlignment.java,54,1,Mauryan Kansara,1.0,True,54,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputFormattedCorrectJavadocLeadingAsteriskAlignment.java,88,1,Mauryan Kansara,1.0,True,88,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputCorrectJavadocLeadingAsteriskAlignment.java,98,1,Mauryan Kansara,1.0,True,98,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter6programpractice/rule62donotignoreexceptions/InputEmptyFinallyBlock.java,114,1,Mohit Attry,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter5naming/rule53camelcase/InputUnderscoreUsedInNames.java,168,1,Mohit Attry,1.0,True,268,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter5naming/rule528typevariablenames/InputRecordTypeParameterNameOne.java,52,1,Amit Kumar Deohoria,1.0,True,6,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter5naming/rule527localvariablenames/InputPatternVariableNameEnhancedInstanceofTestDefault.java,100,1,Amit Kumar Deohoria,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter5naming/rule527localvariablenames/InputFormattedPatternVariableNameEnhancedInstanceofTestDefault.java,97,1,Amit Kumar Deohoria,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter5naming/rule523methodnames/InputMethodName.java,335,1,Mohit Attry,1.0,True,63,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter5naming/rule522classnames/InputClassNames.java,87,1,daksh,1.0,True,1,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule489textblocks/InputTextBlocksIndentation.java,54,1,Mohit Attry,1.0,True,54,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter4formatting/rule489textblocks/InputTextBlocksGeneralForm.java,92,1,Mohit Attry,1.0,True,92,5
checkstyle,src/it/resources/org/checkstyle/suppressionxpathfilter/design/designforextension/InputXpathDesignForExtensionWithEnum.java,65,1,SteLeo1602,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule73wherejavadocrequired/InputMissingJavadocTypeIncorrect.java,144,1,smita_1078,1.0,True,2,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule73wherejavadocrequired/InputJavadocTypeOnRecord2.java,66,1,Mohit Attry,1.0,True,66,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule73wherejavadocrequired/InputJavadocTypeOnRecord.java,53,1,Mohit Attry,1.0,True,53,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule734nonrequiredjavadoc/InputFormattedInvalidJavadocPositionRecord.java,97,1,Mohit Attry,1.0,True,97,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule731selfexplanatory/InputSelfExplanatoryMembersRecord2.java,108,1,Mohit Attry,1.0,True,108,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule731selfexplanatory/InputSelfExplanatoryMembersRecord.java,99,1,Mohit Attry,1.0,True,99,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule713atclauses/InputFormattedJavaDocTagContinuationIndentation.java,375,1,atharv,1.0,True,82,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputRecordClassJavadocPosition.java,71,1,Mohit Attry,1.0,True,71,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputJavadocPositionOnConstructorInRecord.java,81,1,Mohit Attry,1.0,True,81,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputJavadocPositionOnCompactConstructorsWithAnnotation.java,60,1,Mohit Attry,1.0,True,60,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputJavadocPositionOnCanonicalConstructorsWithAnnotation.java,89,1,Mohit Attry,1.0,True,89,5
checkstyle,src/it/resources/com/google/checkstyle/test/chapter7javadoc/rule711generalform/InputIncorrectJavadocLeadingAsteriskAlignment.java,95,1,Mauryan Kansara,1.0,True,95,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/PropertiesExpander.java,60,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/LocalizedMessage.java,171,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/DefaultContext.java,57,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/AuditEventDefaultFormatter.java,112,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/AstTreeStringPrinter.java,237,1,github-actions[bot],1.0,True,2,5
checkstyle,src/it/resources/org/checkstyle/suppressionxpathfilter/metrics/javancss/InputXpathJavaNCSSTwo.java,61,1,SteLeo1602,1.0,True,2,5
checkstyle,src/it/resources/org/checkstyle/suppressionxpathfilter/metrics/javancss/InputXpathJavaNCSSThree.java,58,1,SteLeo1602,1.0,True,2,5
checkstyle,src/it/resources/org/checkstyle/suppressionxpathfilter/metrics/javancss/InputXpathJavaNCSSOne.java,63,1,SteLeo1602,1.0,True,2,5
mybatis-3,src/test/java/org/apache/ibatis/transaction/jdbc/JdbcTransactionTest.java,54,1,Jeremy Landis,1.0,True,6,5
mybatis-3,src/test/java/org/apache/ibatis/transaction/jdbc/JdbcTransactionFactoryUnitTest.java,122,1,Jeremy Landis,1.0,True,172,5
mybatis-3,src/test/java/org/apache/ibatis/transaction/jdbc/JdbcTransactionFactoryTest.java,60,1,Jeremy Landis,1.0,True,10,5
mybatis-3,src/test/java/org/apache/ibatis/testcontainers/OracleTestContainer.java,57,1,Iwao AVE!,1.0,True,57,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_references/EnumWithOgnlTest.java,62,1,Jeremy Landis,1.0,True,21,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/XmlExternalRefTest.java,139,1,Jeremy Landis,1.0,True,25,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/ShortNameTest.java,54,1,Jeremy Landis,1.0,True,2,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/SameIdTest.java,96,1,Jeremy Landis,1.0,True,6,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/ReverseIncludeTest.java,86,1,Jeremy Landis,1.0,True,6,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/ResultMapReferenceTest.java,87,1,Jeremy Landis,1.0,True,6,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/ResultMapExtendsTest.java,87,1,Jeremy Landis,1.0,True,6,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/ParameterMapReferenceTest.java,88,1,Jeremy Landis,1.0,True,6,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/NonFullyQualifiedNamespaceTest.java,69,1,Jeremy Landis,1.0,True,4,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/MultipleReverseIncludeTest.java,86,1,Jeremy Landis,1.0,True,6,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/MultipleIncludeTest.java,86,1,Jeremy Landis,1.0,True,6,5
mybatis-3,src/test/java/org/apache/ibatis/submitted/xml_external_ref/MultipleCrossIncludeTest.java,117,1,Jeremy Landis,1.0,True,8,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/FilterSet.java,86,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/FileSetCheck.java,86,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/ExternalResourceHolder.java,51,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/Configuration.java,92,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/Comment.java,110,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/BeforeExecutionFileFilterSet.java,86,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/AutomaticBean.java,52,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/AuditListener.java,81,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/AuditEvent.java,173,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/AbstractViolationReporter.java,185,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/XpathFileGeneratorAstFilter.java,86,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/XmlLoader.java,174,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/TreeWalkerAuditEvent.java,159,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/checks/LineSeparatorOption.java,92,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/checks/HexLiteralCaseCheck.java,94,1,zyad,1.0,True,94,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/TextBlock.java,83,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/SeverityLevel.java,70,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/Scope.java,78,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/RootModule.java,63,1,github-actions[bot],1.0,True,2,5
checkstyle,src/main/java/com/puppycrawl/tools/checkstyle/api/MessageDispatcher.java,51,1,github-actions[bot],1.0,True,2,5
