project_key,file_path,sonar_complexity,sonar_ncloc,sonar_cognitive_complexity,sonar_comment_lines_density,sonar_reliability_rating,sonar_security_rating,sonar_sqale_rating,sonar_sqale_index,sonar_violations,sonar_code_smells,sonar_bugs,sonar_vulnerabilities,sonar_duplicated_blocks,sonar_duplicated_lines_density,sonar_test_success_density,repo,analysis_date_utc,repo_head_sha,sonar_host_url,sonar_project_key
guava,guava-tests/test/com/google/common/collect/CollectSpliteratorsTest.java,22,89,12,1.1,1.0,1.0,1.0,,,,,,1,55.7,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/CollectionBenchmarkSampleData.java,27,116,12,4.1,1.0,1.0,1.0,5,1,1,,,1,78.4,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/Collections2FilterArrayListTest.java,2,17,,0.0,1.0,1.0,1.0,,,,,,,,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/Collections2Test.java,43,419,10,6.1,1.0,1.0,1.0,13,2,2,,,1,88.8,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/CompactHashMapFloodingTest.java,2,15,,0.0,1.0,1.0,1.0,,,,,,,,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/CompactHashMapTest.java,12,116,7,2.5,1.0,1.0,1.0,,,,,,2,66.0,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/CompactHashSetFloodingTest.java,2,15,,0.0,1.0,1.0,1.0,,,,,,,,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/CompactHashSetTest.java,9,101,5,3.8,1.0,1.0,1.0,,,,,,4,61.1,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/CompactLinkedHashMapFloodingTest.java,2,16,,0.0,1.0,1.0,1.0,,,,,,,,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/CompactLinkedHashMapTest.java,16,176,6,1.7,3.0,1.0,1.0,,1,,1,,2,76.2,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/CompactLinkedHashSetFloodingTest.java,2,15,,0.0,1.0,1.0,1.0,,,,,,,,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/CompactLinkedHashSetTest.java,6,83,1,4.6,1.0,1.0,1.0,,,,,,3,52.2,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ComparatorsTest.java,15,129,1,4.4,1.0,1.0,1.0,12,4,4,,,1,72.7,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ComparisonChainTest.java,23,172,3,5.0,1.0,1.0,1.0,15,2,2,,,1,40.3,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ConcurrentHashMultisetBasherTest.java,19,139,14,6.1,1.0,1.0,1.0,2,2,2,,,1,71.6,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ConcurrentHashMultisetTest.java,39,310,1,7.5,3.0,1.0,1.0,76,22,20,2,,1,87.8,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ContiguousSetTest.java,45,398,3,2.5,1.0,1.0,1.0,,2,2,,,1,88.2,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/CountTest.java,5,31,,6.1,1.0,1.0,1.0,,,,,,1,50.9,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/Derived.java,1,13,,7.1,1.0,1.0,1.0,,,,,,,,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/DiscreteDomainTest.java,20,76,,5.0,1.0,1.0,1.0,,,,,,1,69.8,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/EmptyImmutableTableTest.java,20,81,,3.6,1.0,1.0,1.0,,,,,,1,74.0,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/EnumBiMapTest.java,22,242,1,12.6,1.0,1.0,1.0,,,,,,1,82.3,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/EnumHashBiMapTest.java,17,186,1,9.3,1.0,1.0,1.0,34,2,2,,,1,78.9,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/EnumMultisetTest.java,17,140,2,8.5,1.0,1.0,1.0,,,,,,1,72.8,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/EvictingQueueTest.java,17,155,2,2.5,1.0,1.0,1.0,24,2,2,,,1,81.0,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/FauxveridesTest.java,49,207,13,6.8,1.0,1.0,1.0,,,,,,1,83.1,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/FilteredBiMapTest.java,1,11,,0.0,1.0,1.0,1.0,,,,,,,,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/FilteredCollectionsTestUtil.java,74,309,83,2.5,1.0,1.0,1.0,270,2,2,,,2,82.9,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/FilteredMapTest.java,1,13,,0.0,1.0,1.0,1.0,,,,,,,,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/FilteredMultimapTest.java,8,54,,6.9,1.0,1.0,1.0,16,2,2,,,1,55.7,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/FilteredSortedMapTest.java,3,37,,0.0,1.0,1.0,1.0,22,1,1,,,1,59.7,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/FluentIterableTest.java,144,720,6,4.0,1.0,1.0,1.0,65,13,13,,,3,91.5,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForMapMultimapAsMapImplementsMapTest.java,9,69,6,11.5,1.0,1.0,1.0,,,,,,2,68.8,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingCollectionTest.java,19,120,,4.0,1.0,1.0,1.0,5,1,1,,,5,72.0,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingConcurrentMapTest.java,5,51,,3.8,1.0,1.0,1.0,,,,,,1,59.8,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingDequeTest.java,4,29,,6.5,1.0,1.0,1.0,,,,,,1,38.2,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingListIteratorTest.java,4,29,,6.5,1.0,1.0,1.0,,,,,,1,38.2,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingListMultimapTest.java,5,37,,5.1,1.0,1.0,1.0,,,,,,1,46.9,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingListTest.java,30,170,,2.3,1.0,1.0,1.0,5,1,1,,,6,79.1,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingMapTest.java,50,320,23,2.7,1.0,1.0,1.0,60,4,4,,,5,83.5,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingMultimapTest.java,5,37,,5.1,1.0,1.0,1.0,,,,,,1,46.9,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingMultisetTest.java,55,287,,2.0,2.0,1.0,1.0,5,2,1,1,,4,86.5,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingNavigableMapTest.java,46,255,2,4.9,1.0,1.0,1.0,,2,2,,,4,83.6,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingNavigableSetTest.java,33,195,,1.5,1.0,1.0,1.0,5,1,1,,,10,79.7,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingObjectTest.java,4,31,,6.1,1.0,1.0,1.0,,,,,,1,43.1,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingQueueTest.java,21,121,,3.2,1.0,1.0,1.0,5,1,1,,,7,72.8,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingSetMultimapTest.java,5,37,,5.1,1.0,1.0,1.0,,,,,,1,46.9,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingSetTest.java,22,138,,2.8,1.0,1.0,1.0,5,1,1,,,7,73.9,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingSortedMapImplementsMapTest.java,15,104,8,8.8,1.0,1.0,1.0,10,2,2,,,2,77.3,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingSortedMapTest.java,28,193,6,1.5,1.0,1.0,1.0,,,,,,4,78.7,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingSortedMultisetTest.java,34,184,,1.6,1.0,1.0,1.0,,,,,,1,80.8,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
guava,guava-tests/test/com/google/common/collect/ForwardingSortedSetMultimapTest.java,5,37,,5.1,1.0,1.0,1.0,,,,,,1,46.9,,guava,2026-01-06T01:29:57.670195+00:00,a86332829a683cece7fc9e0b33317cdd90367fc6,http://localhost:9000,guava
